date,education
8704,12orGED
9607,12orGED
9603,9-11
9605,12orGED
5186,12orGED
5185,1-8
8698,C4+
8697,C1-3
5165,12orGED
8691,C1-3
8692,None
8707,12orGED
5164,12orGED
8693,12orGED
9637,C1-3
9636,9-11
8708,C1-3
8719,12orGED
8720,12orGED
9602,12orGED
8645,9-11
8724,1-8
9608,C4+
5202,C1-3
8631,C1-3
8632,C1-3
9612,12orGED
5207,C1-3
8633,C1-3
9611,C1-3
9616,C4+
8628,C1-3
8627,C4+
8626,C4+
8616,1-8
8617,C1-3
9623,C1-3
8619,9-11
8620,12orGED
8638,9-11
8621,C1-3
5205,12orGED
8623,12orGED
8624,C4+
5204,C4+
5203,C1-3
5197,12orGED
8642,C1-3
8643,9-11
8644,12orGED
9617,9-11
9610,C4+
8721,C4+
5167,C4+
9562,12orGED
9630,C1-3
8687,C4+
8688,12orGED
8683,12orGED
9429,C4+
8679,C4+
8680,C4+
8677,C4+
9427,12orGED
5181,9-11
9426,12orGED
9425,C4+
5179,12orGED
5178,9-11
8337,C4+
8336,12orGED
9424,1-8
5177,C1-3
9423,12orGED
8036,C4+
9430,C1-3
5182,C1-3
8037,9-11
9437,C1-3
9436,1-8
8038,12orGED
8039,C1-3
9435,9-11
9434,C1-3
9433,C1-3
5184,C1-3
9631,12orGED
9634,12orGED
8676,C4+
8725,C1-3
9642,C1-3
9644,12orGED
8718,C4+
8717,C1-3
8709,1-8
9643,C1-3
8711,9-11
8712,12orGED
8713,12orGED
8714,12orGED
8715,9-11
5166,1-8
9641,C4+
9640,1-8
8674,C4+
9632,C1-3
5160,9-11
9629,12orGED
8675,C1-3
9628,1-8
9627,12orGED
5159,12orGED
9626,C1-3
9625,12orGED
8670,C1-3
8671,C1-3
8673,C1-3
8690,12orGED
8630,1-8
8629,12orGED
640,12orGED
8816,1-8
8814,12orGED
9654,12orGED
5347,9-11
9658,12orGED
8806,12orGED
8807,C4+
5346,C1-3
9659,12orGED
5345,12orGED
8809,9-11
8810,C1-3
9661,12orGED
8813,12orGED
9660,12orGED
8825,12orGED
8826,C4+
9648,C1-3
8824,None
8820,C4+
8821,12orGED
8822,12orGED
8818,9-11
9645,C4+
5336,12orGED
8823,9-11
8783,9-11
8784,12orGED
8785,1-8
8786,12orGED
5348,12orGED
9655,12orGED
8647,12orGED
9657,12orGED
5323,C4+
8726,12orGED
8727,9-11
8728,C1-3
9549,12orGED
9548,12orGED
5324,12orGED
8729,12orGED
9546,12orGED
8743,12orGED
5325,9-11
5327,9-11
9553,12orGED
9555,C1-3
8745,9-11
8746,12orGED
8741,C1-3
5326,C4+
8734,C4+
9554,12orGED
8735,12orGED
8736,12orGED
8737,12orGED
5349,1-8
8738,12orGED
9552,12orGED
9551,9-11
9550,9-11
8777,1-8
634,C1-3
5338,C1-3
5337,C1-3
8789,C4+
5188,12orGED
8653,1-8
8655,12orGED
5187,C4+
8650,C4+
9664,12orGED
5192,12orGED
5191,12orGED
9663,C1-3
8651,C4+
8652,12orGED
9666,12orGED
8658,C1-3
8659,12orGED
8660,9-11
8661,C4+
8662,12orGED
8663,9-11
5190,9-11
8664,9-11
8665,C4+
8666,C4+
8656,C1-3
9615,12orGED
9614,9-11
5200,C4+
8657,C4+
8649,9-11
8648,C1-3
8654,C4+
9665,C1-3
9668,1-8
8803,12orGED
9653,12orGED
8790,12orGED
5264,9-11
9652,C4+
9651,C1-3
8779,12orGED
8791,12orGED
8781,C1-3
9662,C1-3
8782,12orGED
8792,9-11
5194,C1-3
5193,12orGED
9672,C1-3
642,9-11
9671,C1-3
8804,1-8
9670,12orGED
9669,C1-3
8793,12orGED
8794,12orGED
8795,C1-3
8797,12orGED
8798,12orGED
8800,12orGED
9674,12orGED
8801,9-11
9675,12orGED
3701,C1-3
3705,1-8
3707,9-11
7144,12orGED
7133,9-11
7121,1-8
7123,12orGED
7124,12orGED
7307,12orGED
7346,C4+
7349,9-11
7350,C4+
7360,C4+
7365,C1-3
7366,C1-3
7342,C1-3
7332,1-8
7333,C1-3
7340,C4+
7099,12orGED
7252,12orGED
7256,C1-3
7258,12orGED
7260,12orGED
7263,9-11
7265,9-11
7231,12orGED
7238,9-11
7241,12orGED
7245,C1-3
7246,12orGED
7295,12orGED
7297,12orGED
7152,1-8
7139,9-11
7301,9-11
7137,C1-3
6608,12orGED
6610,C1-3
6643,1-8
6644,1-8
6647,9-11
6641,12orGED
7173,1-8
7181,1-8
7170,C4+
7160,12orGED
7165,C1-3
7156,1-8
7185,C1-3
7219,9-11
7221,1-8
7226,12orGED
7209,12orGED
7187,12orGED
7192,12orGED
7196,12orGED
7199,1-8
7203,9-11
7109,12orGED
7110,12orGED
7112,12orGED
7113,C1-3
7107,1-8
7104,C4+
7136,1-8
7300,9-11
7286,12orGED
6629,C1-3
7045,9-11
393,12orGED
535,C4+
599,9-11
394,1-8
859,9-11
857,12orGED
49,1-8
274,12orGED
390,9-11
641,12orGED
795,C1-3
271,C1-3
697,9-11
914,1-8
570,12orGED
147,1-8
494,9-11
798,12orGED
149,C1-3
750,C1-3
800,12orGED
574,12orGED
801,12orGED
279,9-11
155,12orGED
40,C4+
942,12orGED
916,12orGED
715,1-8
495,C4+
7048,C4+
7275,12orGED
7025,C1-3
7278,None
7280,C1-3
7096,9-11
7001,9-11
6978,C1-3
6980,12orGED
7013,1-8
7014,12orGED
7015,9-11
7004,12orGED
7011,12orGED
6953,C1-3
6957,12orGED
6958,1-8
6959,12orGED
6952,12orGED
6944,None
6947,12orGED
6973,12orGED
6968,12orGED
6971,9-11
7068,None
7057,1-8
7060,12orGED
7071,1-8
7088,1-8
7084,C4+
7032,12orGED
7024,1-8
6632,1-8
6627,C1-3
6239,C1-3
6723,12orGED
6730,1-8
6732,1-8
6826,12orGED
6909,C1-3
6912,C1-3
6913,C4+
6915,12orGED
6900,9-11
6901,C4+
6903,12orGED
6931,C4+
6932,12orGED
6933,9-11
6936,12orGED
6919,C1-3
6698,C4+
6854,9-11
6855,1-8
6856,9-11
6850,C4+
6833,C1-3
6835,9-11
6838,1-8
6839,12orGED
6842,C1-3
6843,C4+
6885,1-8
6889,1-8
6881,12orGED
6725,12orGED
6733,12orGED
6865,12orGED
6741,12orGED
8959,1-8
7371,C4+
7368,12orGED
6782,C1-3
6783,9-11
6759,12orGED
6760,12orGED
6768,1-8
6773,9-11
6776,1-8
6780,1-8
6812,12orGED
6813,9-11
6818,12orGED
6822,C1-3
6809,12orGED
6790,12orGED
6793,9-11
6802,1-8
6807,C1-3
6808,C1-3
6751,C1-3
6713,9-11
6715,9-11
6703,1-8
6707,1-8
6719,12orGED
6736,C1-3
6739,1-8
6861,1-8
6868,C1-3
6624,12orGED
6440,9-11
6485,12orGED
6498,9-11
6500,12orGED
6504,C4+
6472,12orGED
6471,C1-3
6443,C1-3
6444,12orGED
6449,9-11
6455,9-11
6456,12orGED
6457,1-8
6459,9-11
6461,1-8
6465,12orGED
6666,1-8
6670,1-8
6671,1-8
6662,1-8
6651,C1-3
6658,12orGED
6672,C1-3
6688,C1-3
6693,C4+
6678,12orGED
6680,12orGED
6681,C1-3
6684,12orGED
6604,C1-3
6441,C1-3
6407,1-8
6870,12orGED
6402,1-8
6874,C1-3
6697,9-11
6546,C1-3
6549,1-8
6517,C4+
6520,12orGED
6525,9-11
6583,12orGED
6589,9-11
6590,12orGED
6591,C1-3
6601,C1-3
6582,C1-3
6567,9-11
6568,1-8
6569,12orGED
6508,9-11
6574,C1-3
6577,C1-3
6579,9-11
6505,12orGED
6417,9-11
6419,12orGED
6421,12orGED
6422,9-11
6423,9-11
6431,C1-3
6398,C1-3
6399,12orGED
739,C1-3
197,C4+
277,C1-3
218,9-11
631,1-8
769,1-8
444,C1-3
606,9-11
823,C4+
764,12orGED
684,C1-3
824,12orGED
450,1-8
446,12orGED
763,C1-3
92,9-11
730,9-11
765,9-11
1010,12orGED
1009,12orGED
731,1-8
782,C4+
245,12orGED
944,1-8
674,1-8
608,12orGED
722,12orGED
250,9-11
723,C1-3
478,C1-3
719,C4+
783,12orGED
413,12orGED
437,1-8
549,C1-3
671,9-11
102,C4+
79,1-8
945,C1-3
81,9-11
518,C1-3
689,1-8
243,1-8
519,12orGED
676,9-11
675,9-11
946,C1-3
422,1-8
469,C4+
123,12orGED
421,9-11
735,C4+
82,C1-3
773,C1-3
438,1-8
96,C4+
99,12orGED
105,12orGED
682,12orGED
726,12orGED
774,9-11
767,12orGED
655,12orGED
604,12orGED
770,C4+
888,9-11
560,12orGED
785,9-11
382,9-11
6161,C1-3
6257,C1-3
6159,9-11
6256,C4+
6163,12orGED
6209,12orGED
6162,C4+
6158,12orGED
6157,12orGED
6258,C1-3
6156,9-11
6210,C1-3
6230,C1-3
6188,C1-3
6187,12orGED
6189,C4+
6242,12orGED
6184,C1-3
6227,9-11
6186,C4+
6229,12orGED
6190,9-11
6235,12orGED
6233,12orGED
6193,C1-3
6195,C1-3
6234,9-11
6198,C1-3
6196,C1-3
6231,C1-3
6160,1-8
6262,C1-3
62,C4+
6263,C1-3
626,C1-3
68,9-11
476,C1-3
479,9-11
905,1-8
818,12orGED
904,12orGED
480,1-8
871,C4+
411,12orGED
6164,9-11
6255,C1-3
525,C1-3
6167,9-11
521,C4+
6217,C1-3
6169,1-8
6207,C4+
6208,12orGED
6253,C1-3
527,C1-3
6211,C1-3
528,12orGED
6154,C1-3
6259,12orGED
6260,C4+
6212,C1-3
6152,12orGED
6151,9-11
628,12orGED
873,1-8
602,12orGED
649,C1-3
331,1-8
809,9-11
7,C1-3
808,9-11
328,12orGED
967,12orGED
303,9-11
927,C1-3
330,C4+
185,C4+
343,C4+
746,None
936,12orGED
926,C4+
35,12orGED
165,1-8
337,1-8
596,C4+
336,9-11
935,C1-3
804,C1-3
339,12orGED
14,9-11
314,9-11
932,C4+
965,12orGED
504,12orGED
309,12orGED
807,C1-3
970,12orGED
665,1-8
454,12orGED
909,C1-3
381,1-8
572,1-8
400,C1-3
753,C1-3
908,1-8
943,12orGED
669,C4+
206,12orGED
486,12orGED
261,C1-3
259,9-11
667,1-8
866,C1-3
609,12orGED
906,12orGED
670,12orGED
137,12orGED
539,1-8
59,C1-3
650,C1-3
402,12orGED
489,C1-3
490,12orGED
648,12orGED
53,12orGED
624,12orGED
265,1-8
752,C4+
537,12orGED
308,C4+
312,12orGED
17,C4+
964,12orGED
973,12orGED
802,12orGED
191,9-11
978,12orGED
38,C4+
508,12orGED
580,1-8
581,12orGED
963,12orGED
357,C1-3
3,9-11
836,12orGED
747,12orGED
353,C4+
162,12orGED
161,12orGED
976,9-11
426,1-8
1003,12orGED
425,12orGED
760,12orGED
88,12orGED
463,9-11
677,9-11
428,12orGED
427,9-11
545,C1-3
233,12orGED
877,12orGED
344,C1-3
292,C1-3
6,C4+
321,C1-3
930,9-11
325,12orGED
324,12orGED
11,C1-3
617,1-8
10,12orGED
29,C4+
323,1-8
173,C4+
317,C1-3
23,C1-3
316,C1-3
806,12orGED
363,9-11
922,C1-3
579,12orGED
847,12orGED
962,12orGED
981,12orGED
371,1-8
741,12orGED
644,9-11
372,C1-3
157,9-11
975,C1-3
349,12orGED
844,12orGED
352,12orGED
8954,12orGED
8952,9-11
8951,C1-3
8009,12orGED
8015,12orGED
8016,C1-3
7938,12orGED
7939,12orGED
7943,12orGED
7946,C4+
7948,C4+
7951,12orGED
7956,12orGED
7957,12orGED
7958,9-11
7960,C4+
7963,C1-3
7966,12orGED
7969,12orGED
7953,C1-3
8019,9-11
7763,9-11
7771,C1-3
7773,12orGED
7774,1-8
7783,12orGED
7785,C1-3
7787,1-8
7788,12orGED
7789,12orGED
7792,9-11
7793,12orGED
7760,1-8
8014,C1-3
8003,C1-3
7739,12orGED
7993,1-8
7464,C4+
7471,12orGED
7472,12orGED
7473,12orGED
7475,12orGED
7476,9-11
7482,1-8
7484,C1-3
7498,C4+
7502,9-11
7508,12orGED
7910,C4+
7912,12orGED
7917,9-11
7918,12orGED
7919,1-8
7922,C1-3
7926,12orGED
7907,C4+
7886,1-8
7891,1-8
7893,12orGED
7895,C1-3
7896,12orGED
7898,C4+
7980,12orGED
7988,C1-3
7989,12orGED
7991,12orGED
7727,1-8
7744,9-11
9216,1-8
9620,C4+
9618,C1-3
9175,1-8
9613,C1-3
9176,1-8
9609,1-8
9606,12orGED
9604,C1-3
9181,C1-3
9656,12orGED
9144,1-8
9145,1-8
9650,12orGED
9649,C1-3
9647,C4+
9646,9-11
9151,9-11
9639,C1-3
9638,9-11
9635,9-11
9158,C1-3
9633,9-11
9182,12orGED
9597,C1-3
9203,12orGED
9581,C1-3
9579,C1-3
9207,12orGED
9208,C1-3
9578,C1-3
9619,12orGED
9621,12orGED
7747,12orGED
9622,12orGED
7748,1-8
7749,9-11
7754,12orGED
7756,12orGED
7758,C4+
7794,9-11
7848,9-11
7849,1-8
7853,9-11
7858,9-11
7862,C1-3
7863,C4+
7868,1-8
7871,1-8
7872,1-8
7874,9-11
7832,12orGED
7796,C1-3
7798,9-11
7800,9-11
7804,12orGED
7875,C1-3
7807,12orGED
7812,1-8
7814,C4+
8640,12orGED
8641,C1-3
9162,12orGED
9624,12orGED
7463,C1-3
7514,12orGED
7515,12orGED
8481,12orGED
8485,1-8
8490,1-8
8463,9-11
8431,9-11
8432,C1-3
8433,9-11
8493,12orGED
8442,C1-3
8451,C4+
8452,C1-3
8455,12orGED
8456,9-11
7588,12orGED
7599,12orGED
7600,None
7602,12orGED
7603,C4+
7604,12orGED
7605,12orGED
7607,12orGED
7611,9-11
7615,12orGED
7616,12orGED
7620,C1-3
7621,12orGED
7566,12orGED
7567,C4+
7572,9-11
7573,C4+
8482,9-11
8480,12orGED
7554,12orGED
8478,C1-3
8494,12orGED
8398,C4+
8399,12orGED
8408,C4+
8413,12orGED
8414,C1-3
8417,12orGED
8418,1-8
8419,1-8
8421,12orGED
8397,9-11
8393,12orGED
8390,12orGED
8366,9-11
8368,C1-3
8369,12orGED
8373,12orGED
8377,12orGED
8380,9-11
8383,1-8
8384,C1-3
8387,C1-3
8389,12orGED
8392,12orGED
8464,12orGED
8465,9-11
8468,9-11
8469,12orGED
8474,12orGED
7574,9-11
7580,1-8
7581,12orGED
7582,1-8
7443,12orGED
7444,9-11
7445,1-8
7450,C1-3
7451,12orGED
7452,1-8
7455,12orGED
7456,C4+
7424,1-8
7374,1-8
7379,9-11
7385,9-11
7386,9-11
7388,9-11
7391,12orGED
7394,C4+
7401,9-11
7406,12orGED
7416,9-11
7460,12orGED
7518,C1-3
7521,1-8
7526,C1-3
7527,C1-3
7528,C4+
7532,9-11
7538,9-11
7539,None
7547,C1-3
7441,12orGED
7439,1-8
7434,1-8
7624,12orGED
7583,9-11
7676,1-8
7685,12orGED
7690,C4+
7694,1-8
7698,9-11
7708,C4+
7710,1-8
7713,C1-3
7715,9-11
7719,C4+
7672,C1-3
7623,9-11
7626,12orGED
7431,12orGED
7636,1-8
7637,C1-3
7638,C1-3
7644,C1-3
7645,1-8
7654,1-8
7657,C4+
7661,C1-3
7663,C1-3
7667,1-8
7671,9-11
7562,12orGED
7559,1-8
9211,12orGED
9223,C1-3
8949,C1-3
8694,1-8
8696,12orGED
8672,C1-3
8669,12orGED
8667,C1-3
8668,C1-3
8699,C4+
8739,C1-3
8740,12orGED
8742,12orGED
8744,1-8
8749,12orGED
8753,12orGED
8754,12orGED
8733,1-8
8701,1-8
8705,12orGED
8706,12orGED
8710,12orGED
8716,C4+
8723,9-11
8722,9-11
7373,1-8
9787,12orGED
9783,9-11
9780,12orGED
9778,9-11
9019,9-11
9775,9-11
9032,12orGED
8695,12orGED
8689,C1-3
9768,1-8
8686,C1-3
8765,9-11
8769,12orGED
8770,C1-3
8775,C1-3
8776,C1-3
8778,C4+
8780,C4+
8787,12orGED
8788,9-11
8862,12orGED
8867,C1-3
8872,1-8
8877,12orGED
8878,9-11
8861,12orGED
8859,1-8
8837,C1-3
8838,9-11
8839,C4+
8846,C4+
8847,12orGED
8851,9-11
8852,1-8
8756,9-11
8678,1-8
8681,C1-3
8682,C1-3
8684,1-8
8685,12orGED
9770,12orGED
9014,None
9225,C1-3
9750,C1-3
9746,9-11
9052,12orGED
8995,C1-3
8992,12orGED
8918,C1-3
8927,9-11
8916,C4+
8913,9-11
8912,1-8
8889,C4+
8890,12orGED
8894,12orGED
8895,12orGED
8899,C1-3
8900,9-11
8904,9-11
8907,12orGED
8908,12orGED
8909,C1-3
8911,1-8
8936,12orGED
8973,12orGED
8974,9-11
8975,C1-3
8977,12orGED
8982,C4+
8987,12orGED
8989,12orGED
8945,C4+
9808,1-8
9045,12orGED
9765,12orGED
9044,12orGED
9788,9-11
9807,1-8
9000,1-8
9001,C1-3
9804,9-11
9003,12orGED
9801,1-8
9799,C1-3
9008,1-8
9011,1-8
9794,1-8
9791,9-11
9790,12orGED
9764,12orGED
9761,12orGED
9057,12orGED
9736,12orGED
9735,C1-3
9062,12orGED
9727,9-11
9063,9-11
9064,12orGED
9066,C4+
9067,C1-3
9055,12orGED
9054,9-11
9755,C1-3
9753,C4+
9752,1-8
8796,C1-3
8799,12orGED
8819,1-8
9128,1-8
9130,1-8
9131,1-8
9119,12orGED
9118,1-8
9097,C1-3
9103,12orGED
9563,12orGED
9104,12orGED
9109,12orGED
9111,12orGED
9679,9-11
9112,C1-3
9678,12orGED
9676,C1-3
9332,1-8
9445,C4+
9442,C4+
9333,1-8
9428,1-8
9342,12orGED
9448,12orGED
9420,1-8
9467,C1-3
9465,9-11
9464,C4+
9320,9-11
9455,9-11
9326,9-11
9454,C1-3
9667,C4+
9127,12orGED
8817,9-11
9673,C1-3
9583,C1-3
9184,12orGED
9186,9-11
9595,12orGED
9190,9-11
9591,1-8
9589,C1-3
9198,12orGED
9201,C1-3
9202,1-8
9704,9-11
9703,12orGED
9702,12orGED
9701,9-11
9700,C1-3
9699,12orGED
9697,1-8
9088,12orGED
9693,C1-3
9089,C1-3
9689,C1-3
9688,1-8
9722,1-8
9719,12orGED
9716,C1-3
9076,12orGED
9081,12orGED
9708,9-11
9122,12orGED
9452,12orGED
9374,12orGED
9391,C1-3
9389,C1-3
9539,12orGED
9246,1-8
9537,9-11
9282,12orGED
9488,12orGED
9485,C4+
9481,12orGED
9480,1-8
9297,9-11
9298,1-8
9474,12orGED
9473,C1-3
9278,9-11
9275,9-11
9509,1-8
9508,C1-3
9506,1-8
9505,C1-3
9504,C1-3
9265,12orGED
9266,12orGED
9271,12orGED
9068,1-8
8802,12orGED
8805,C1-3
8808,9-11
8811,12orGED
8812,C1-3
8815,C1-3
9541,C1-3
9543,9-11
9545,12orGED
9360,12orGED
9388,12orGED
9377,9-11
9379,12orGED
9385,12orGED
9381,C1-3
9372,9-11
9355,12orGED
9412,12orGED
9409,C1-3
9357,12orGED
9406,C4+
9405,1-8
9403,9-11
9363,1-8
9547,12orGED
9401,12orGED
9396,12orGED
9724,12orGED
9311,1-8
9532,9-11
9526,C1-3
9525,12orGED
9517,C1-3
9258,12orGED
9515,12orGED
9227,12orGED
9233,12orGED
9236,C1-3
6238,12orGED
6191,C1-3
3708,9-11
6452,1-8
6448,12orGED
6453,12orGED
6437,C1-3
4403,C1-3
6424,12orGED
6425,9-11
6420,C1-3
503,1-8
4397,9-11
4396,C1-3
6433,C1-3
4402,12orGED
4400,12orGED
6434,C1-3
6432,12orGED
6435,12orGED
6436,12orGED
4398,C4+
4439,12orGED
6426,C4+
6427,1-8
6428,1-8
6429,12orGED
4485,1-8
6430,C1-3
4484,1-8
4483,12orGED
6473,1-8
6470,9-11
6438,1-8
6451,C1-3
4487,1-8
6450,C4+
4425,C4+
4404,12orGED
4389,12orGED
6292,9-11
4388,9-11
6293,12orGED
4387,12orGED
4386,C4+
6294,12orGED
4385,1-8
4394,C1-3
6302,C1-3
6306,12orGED
4392,C4+
6298,C1-3
6299,12orGED
6300,C1-3
4381,C4+
4380,12orGED
4379,12orGED
6445,C4+
6446,9-11
6447,12orGED
6442,1-8
4384,12orGED
4383,12orGED
4382,12orGED
6439,9-11
4395,C1-3
500,9-11
6474,12orGED
6295,1-8
4493,C4+
6469,12orGED
4492,12orGED
6464,C4+
4491,C4+
683,9-11
6460,12orGED
4494,1-8
6462,C1-3
6463,12orGED
4496,C1-3
6395,C1-3
6396,C4+
4495,9-11
6397,1-8
6394,12orGED
4472,12orGED
4455,1-8
4454,12orGED
4453,1-8
4452,C1-3
4451,C1-3
4461,12orGED
4460,C1-3
6401,1-8
4445,C4+
4443,C4+
4442,9-11
507,9-11
6400,12orGED
6468,9-11
6467,1-8
4486,12orGED
501,12orGED
4440,C1-3
4479,12orGED
685,C1-3
686,C1-3
4477,12orGED
4476,12orGED
6478,12orGED
6479,12orGED
6480,9-11
4474,C4+
687,12orGED
6481,C4+
6477,9-11
4482,12orGED
4481,12orGED
6475,C1-3
6476,C4+
4500,12orGED
6458,C1-3
502,12orGED
4498,12orGED
4501,C1-3
4489,9-11
6454,C4+
4504,C1-3
4503,12orGED
6466,C4+
4502,9-11
4497,C4+
6296,12orGED
693,C4+
6192,12orGED
6354,C4+
6364,12orGED
6365,12orGED
6366,12orGED
509,12orGED
6367,12orGED
736,C1-3
4096,C1-3
4095,C1-3
6361,12orGED
6362,12orGED
6347,12orGED
4085,C1-3
6348,12orGED
6341,C1-3
6342,C1-3
4090,C1-3
4089,12orGED
6344,9-11
6345,12orGED
4088,1-8
4087,C1-3
737,12orGED
4086,C4+
6351,C4+
4102,C4+
510,12orGED
6349,12orGED
4103,C1-3
4105,C1-3
6359,C1-3
4091,12orGED
6278,12orGED
4092,C1-3
6339,1-8
4111,12orGED
6332,12orGED
733,9-11
6333,C1-3
4109,12orGED
512,None
732,12orGED
6324,C1-3
6325,12orGED
4129,C4+
728,12orGED
6326,C1-3
729,1-8
6321,12orGED
4131,C1-3
6327,C4+
4130,12orGED
515,12orGED
727,C1-3
4121,C1-3
4126,C1-3
6356,12orGED
4124,12orGED
6358,12orGED
4125,12orGED
734,12orGED
6353,C4+
4093,C4+
6277,9-11
4104,C1-3
692,9-11
6271,C1-3
6291,12orGED
4432,C1-3
6308,C4+
6309,12orGED
6310,C1-3
6311,12orGED
6312,12orGED
4431,C1-3
4430,12orGED
6313,12orGED
4434,C4+
4435,9-11
694,C1-3
517,C4+
6307,C4+
4438,C1-3
4437,C4+
6314,9-11
6315,C1-3
690,9-11
691,12orGED
516,C1-3
6319,9-11
4423,12orGED
6318,1-8
6317,12orGED
4424,12orGED
4426,12orGED
4428,12orGED
6290,C1-3
695,C4+
6280,C1-3
4408,12orGED
4100,9-11
6276,C4+
520,9-11
4099,12orGED
6289,9-11
6286,12orGED
6285,12orGED
4098,1-8
4237,C1-3
4416,12orGED
4414,12orGED
4412,12orGED
6283,12orGED
4411,C1-3
4410,1-8
6267,C1-3
4422,C4+
4421,C4+
6269,12orGED
4419,12orGED
6265,9-11
4417,C4+
4406,C4+
6272,9-11
4405,12orGED
6273,C4+
6275,C1-3
4409,C1-3
6270,12orGED
4441,C1-3
6375,12orGED
6377,12orGED
5565,12orGED
5566,12orGED
5564,C4+
4314,12orGED
4313,12orGED
4312,1-8
5568,12orGED
5567,C1-3
4315,C1-3
5569,C4+
4317,1-8
700,12orGED
5576,C4+
4306,12orGED
5585,12orGED
703,C1-3
4310,12orGED
619,C4+
701,12orGED
4308,C1-3
702,C4+
620,9-11
4320,C1-3
4335,9-11
4334,9-11
4341,12orGED
4340,C1-3
5586,12orGED
4339,12orGED
4338,C4+
4358,1-8
621,9-11
4336,12orGED
4359,C1-3
4356,9-11
4355,C4+
4354,12orGED
5615,9-11
4345,12orGED
4344,C1-3
5617,1-8
4343,1-8
5616,C4+
4342,12orGED
5589,C1-3
698,12orGED
622,C1-3
5570,C1-3
4349,9-11
4348,12orGED
4347,C1-3
4357,C1-3
4369,12orGED
696,C4+
4367,12orGED
4370,C4+
5573,9-11
4374,C4+
5571,C4+
4371,C4+
4366,C4+
4361,1-8
4360,C1-3
4337,1-8
5587,12orGED
4446,12orGED
5660,C4+
3734,12orGED
3733,C4+
3727,C1-3
3722,12orGED
5658,C1-3
3721,12orGED
762,C1-3
3726,C1-3
3725,1-8
3693,C1-3
768,9-11
3690,C1-3
5675,12orGED
3696,12orGED
3695,C1-3
3694,C1-3
3689,12orGED
3684,C4+
5677,C1-3
5678,1-8
3685,12orGED
3688,9-11
3687,12orGED
3697,C1-3
766,1-8
3703,C4+
3702,C1-3
5667,12orGED
5668,12orGED
5659,12orGED
5666,12orGED
5575,12orGED
5664,12orGED
4333,12orGED
4326,12orGED
4325,12orGED
4322,12orGED
4321,9-11
4331,12orGED
4332,C1-3
5578,9-11
5579,9-11
5581,C4+
5584,12orGED
3717,12orGED
3716,C4+
5582,C4+
3720,9-11
5583,C1-3
611,12orGED
3709,12orGED
3711,12orGED
3710,12orGED
3714,C1-3
5661,C4+
3713,C1-3
3732,12orGED
3731,12orGED
610,12orGED
761,1-8
3729,C1-3
3728,12orGED
5614,C4+
5613,12orGED
4352,C1-3
688,C1-3
6418,9-11
506,9-11
4283,12orGED
6412,C1-3
505,12orGED
6414,C1-3
6415,12orGED
6416,C4+
6413,12orGED
6408,1-8
4281,9-11
6404,12orGED
4285,9-11
4274,12orGED
6406,C4+
4275,12orGED
4278,12orGED
6405,12orGED
4277,12orGED
4276,12orGED
4297,1-8
4296,12orGED
618,12orGED
4303,1-8
704,12orGED
4301,C1-3
4300,C4+
5602,12orGED
5603,12orGED
4465,1-8
4466,12orGED
4351,12orGED
4467,C1-3
6378,9-11
6379,12orGED
4448,12orGED
6369,12orGED
6370,C4+
6371,C1-3
6372,12orGED
6374,9-11
4447,C1-3
6373,9-11
4462,C1-3
6380,C1-3
4469,C4+
4468,C4+
6389,12orGED
6390,12orGED
6381,12orGED
6382,12orGED
6383,C1-3
6387,12orGED
4471,C4+
6385,C1-3
6403,9-11
4470,C4+
6411,9-11
6409,9-11
6410,12orGED
4463,C1-3
4464,C1-3
4295,9-11
4289,C1-3
5606,C1-3
5607,C1-3
709,12orGED
710,12orGED
4263,12orGED
4261,1-8
4260,C4+
5619,None
5620,C1-3
705,C4+
4270,9-11
4269,9-11
4268,C1-3
4267,12orGED
4266,C1-3
4265,C1-3
4264,12orGED
616,C1-3
4254,12orGED
5622,C4+
4253,9-11
4252,C1-3
5623,C1-3
5611,1-8
4258,12orGED
4257,C1-3
4256,1-8
4304,12orGED
5612,12orGED
4378,C1-3
5610,9-11
5621,C4+
5609,12orGED
4243,12orGED
4249,12orGED
5608,C4+
4290,C1-3
4291,C1-3
4293,9-11
5604,1-8
5605,C1-3
4292,12orGED
4272,9-11
4248,C1-3
5594,C4+
4251,12orGED
4250,C1-3
706,C1-3
5590,9-11
5597,9-11
707,12orGED
4240,C4+
4239,C4+
5600,12orGED
5595,12orGED
5599,9-11
5596,9-11
712,C1-3
711,12orGED
4247,C1-3
708,C1-3
4245,12orGED
4244,12orGED
6338,C1-3
6337,C4+
511,C1-3
6063,C1-3
6072,9-11
6079,12orGED
6080,C4+
6082,C1-3
531,9-11
6074,12orGED
6075,12orGED
6076,12orGED
6077,12orGED
6078,C1-3
6057,C1-3
6048,C4+
6049,12orGED
6046,12orGED
6047,12orGED
6053,C1-3
533,9-11
6054,9-11
6055,C1-3
6056,C4+
6052,12orGED
6050,9-11
534,C4+
6556,9-11
6557,12orGED
6555,9-11
6548,C1-3
6550,1-8
6551,1-8
6064,12orGED
6062,9-11
6553,C1-3
6061,12orGED
6132,12orGED
6083,12orGED
6142,C4+
6143,12orGED
6144,C1-3
6137,9-11
6139,9-11
6140,C4+
6037,12orGED
6038,12orGED
6035,9-11
6036,9-11
6040,C1-3
6042,9-11
6043,1-8
6034,C1-3
6028,C1-3
6029,C1-3
6030,C4+
6031,C1-3
