date,Age
7672,7
7623,10
7626,10
7431,10
7636,12
7637,11
7638,13
7644,11
7645,13
7654,6
7657,8
7661,8
7663,9
7667,9
7671,11
7562,5
7559,10
9211,9
9223,9
8949,9
8694,6
8696,8
8672,8
8669,7
8667,6
8668,6
8699,9
8739,6
8740,9
8742,3
8744,10
8749,6
8753,6
8754,12
8733,11
8701,7
8705,10
8706,13
8710,10
8716,10
8723,12
8722,10
7373,13
9787,5
9783,10
9780,6
9778,9
9019,5
9775,6
9032,8
8695,11
8689,9
9768,10
8686,8
8765,8
8769,8
8770,11
8775,3
8776,5
8778,9
8780,7
8787,9
8788,12
8862,10
8867,9
8872,7
8877,6
8878,5
8861,10
8859,9
8837,13
8838,13
8839,8
8846,9
8847,6
8851,11
8852,10
8756,4
8678,12
8681,8
8682,6
8684,10
8685,9
9770,7
9014,12
9225,12
9750,9
9746,10
9052,6
8995,10
8992,7
8918,9
8927,7
8916,7
8913,12
8912,13
8889,7
8890,9
8894,9
8895,8
8899,5
8900,5
8904,11
8907,10
8908,9
8909,7
8911,8
8936,9
8973,10
8974,10
8975,3
8977,6
8982,9
8987,13
8989,12
8945,8
9808,10
9045,11
9765,6
9044,1
9788,5
9807,13
9000,8
9001,12
9804,13
9003,9
9801,10
9799,7
9008,7
9011,11
9794,9
9791,9
9790,7
9764,8
9761,13
9057,12
9736,7
9735,6
9062,9
9727,10
9063,11
9064,10
9066,8
9067,10
9055,10
9054,9
9755,10
9753,7
9752,10
8796,7
8799,10
8819,12
9128,12
9130,13
9131,13
9119,8
9118,9
9097,6
9103,9
9563,6
9104,9
9109,11
9111,1
9679,11
9112,6
9678,8
9676,5
9332,11
9445,8
9442,12
9333,8
9428,10
9342,6
9448,8
9420,11
9467,8
9465,2
9464,9
9320,8
9455,7
9326,7
9454,5
9667,3
9127,13
8817,9
9673,4
9583,10
9184,11
9186,4
9595,11
9190,12
9591,9
9589,8
9198,9
9201,9
9202,12
9704,11
9703,8
9702,11
9701,6
9700,8
9699,10
9697,13
9088,6
9693,8
9089,9
9689,9
9688,13
9722,7
9719,11
9716,10
9076,10
9081,7
9708,3
9122,10
9452,9
9374,4
9391,11
9389,5
9539,6
9246,13
9537,8
9282,8
9488,10
9485,7
9481,9
9480,10
9297,7
9298,9
9474,3
9473,7
9278,7
9275,8
9509,5
9508,13
9506,8
9505,9
9504,6
9265,12
9266,10
9271,11
9068,9
8802,7
8805,7
8808,9
8811,8
8812,12
8815,12
9541,11
9543,10
9545,8
9360,9
9388,8
9377,6
9379,10
9385,8
9381,13
9372,8
9355,6
9412,10
9409,8
9357,12
9406,8
9405,8
9403,8
9363,10
9547,9
9401,7
9396,8
9724,13
9311,12
9532,8
9526,7
9525,7
9517,6
9258,9
9515,9
9227,13
9233,7
9236,2
6238,9
6191,4
3708,10
6452,13
6448,1
6453,1
6437,3
4403,1
6424,7
6425,13
6420,8
503,12
4397,11
4396,4
6433,8
4402,11
4400,8
6434,9
6432,13
6435,13
6436,8
4398,2
4439,9
6426,7
6427,5
6428,11
6429,12
4485,8
6430,4
4484,10
4483,8
6473,10
6470,8
6438,13
6451,6
4487,7
6450,10
4425,9
4404,9
4389,7
6292,3
4388,10
6293,11
4387,10
4386,3
6294,8
4385,11
4394,8
6302,13
6306,8
4392,9
6298,6
6299,1
6300,9
4381,3
4380,7
4379,5
6445,4
6446,13
6447,10
6442,12
4384,6
4383,9
4382,6
6439,9
4395,9
500,11
6474,8
6295,7
4493,8
6469,6
4492,8
6464,2
4491,9
683,5
6460,8
4494,12
6462,7
6463,2
4496,2
6395,1
6396,4
4495,7
6397,11
6394,9
4472,13
4455,11
4454,9
4453,9
4452,2
4451,7
4461,6
4460,9
6401,11
4445,1
4443,7
4442,11
507,8
6400,9
6468,10
6467,13
4486,12
501,5
4440,5
4479,7
685,3
686,7
4477,7
4476,11
6478,9
6479,13
6480,7
4474,4
687,10
6481,5
6477,8
4482,10
4481,9
6475,5
6476,8
4500,9
6458,9
502,10
4498,6
4501,9
4489,11
6454,8
4504,8
4503,7
6466,11
4502,3
4497,11
6296,7
693,8
6192,7
6354,4
6364,6
6365,3
6366,5
509,9
6367,1
736,13
4096,8
4095,7
6361,9
6362,7
6347,5
4085,7
6348,6
6341,8
6342,13
4090,9
4089,9
6344,10
6345,5
4088,7
4087,8
737,5
4086,11
6351,12
4102,7
510,13
6349,3
4103,9
4105,5
6359,7
4091,5
6278,10
4092,1
6339,11
4111,4
6332,6
733,13
6333,9
4109,4
512,13
732,8
6324,6
6325,13
4129,7
728,8
6326,9
729,7
6321,9
4131,13
6327,2
4130,10
515,9
727,8
4121,4
4126,9
6356,6
4124,3
6358,8
4125,6
734,9
6353,10
4093,13
6277,6
4104,10
692,12
6271,9
6291,8
4432,9
6308,8
6309,3
6310,5
6311,7
6312,7
4431,12
4430,12
6313,7
4434,8
4435,5
694,7
517,6
6307,6
4438,11
4437,13
6314,6
6315,7
690,9
691,6
516,3
6319,10
4423,6
6318,1
6317,7
4424,12
4426,5
4428,7
6290,8
695,2
6280,5
4408,9
4100,3
6276,7
520,6
4099,10
6289,9
6286,7
6285,9
4098,9
4237,13
4416,8
4414,7
4412,11
6283,12
4411,2
4410,6
6267,8
4422,9
4421,7
6269,13
4419,7
6265,1
4417,13
4406,4
6272,8
4405,7
6273,10
6275,6
4409,4
6270,7
4441,11
6375,8
6377,1
5565,4
5566,6
5564,4
4314,8
4313,3
4312,13
5568,9
5567,7
4315,10
5569,8
4317,8
700,11
5576,3
4306,10
5585,7
703,3
4310,3
619,13
701,5
4308,10
702,11
620,8
4320,9
4335,7
4334,6
4341,12
4340,7
5586,4
4339,7
4338,11
4358,11
621,9
4336,2
4359,9
4356,9
4355,8
4354,3
5615,9
4345,2
4344,6
5617,11
4343,13
5616,9
4342,1
5589,8
698,10
622,2
5570,7
4349,8
4348,3
4347,9
4357,10
4369,12
696,8
4367,5
4370,9
5573,4
4374,1
5571,9
4371,8
4366,9
4361,9
4360,2
4337,11
5587,1
4446,8
5660,9
3734,5
3733,10
3727,10
3722,5
5658,5
3721,8
762,9
3726,7
3725,6
3693,11
768,13
3690,4
5675,8
3696,7
3695,4
3694,11
3689,1
3684,1
5677,10
5678,9
3685,8
3688,7
3687,7
3697,11
766,9
3703,8
3702,8
5667,13
5668,8
5659,11
5666,7
5575,11
5664,11
4333,1
4326,8
4325,2
4322,5
4321,7
4331,13
4332,4
5578,8
5579,4
5581,6
5584,9
3717,8
3716,8
5582,4
3720,13
5583,7
611,13
3709,6
3711,5
3710,5
3714,5
5661,3
3713,13
3732,12
3731,9
610,7
761,11
3729,7
3728,5
5614,8
5613,10
4352,1
688,11
6418,6
506,8
4283,10
6412,3
505,7
6414,6
6415,6
6416,12
6413,8
6408,12
4281,5
6404,8
4285,1
4274,10
6406,10
4275,3
4278,8
6405,5
4277,13
4276,9
4297,11
4296,12
618,11
4303,11
704,10
4301,2
4300,2
5602,2
5603,7
4465,8
4466,5
4351,12
4467,7
6378,7
6379,2
4448,2
6369,9
6370,3
6371,1
6372,3
6374,7
4447,7
6373,7
4462,13
6380,10
4469,2
4468,8
6389,11
6390,5
6381,6
6382,9
6383,5
6387,6
4471,8
6385,2
6403,11
4470,2
6411,7
6409,6
6410,9
4463,1
4464,4
4295,13
4289,9
5606,7
5607,13
709,13
710,4
4263,6
4261,12
4260,7
5619,7
5620,7
705,2
4270,8
4269,13
4268,6
4267,5
4266,9
4265,9
4264,3
616,6
4254,8
5622,6
4253,8
4252,12
5623,1
5611,6
4258,7
4257,11
4256,10
4304,7
5612,5
4378,8
5610,7
5621,11
5609,3
4243,8
4249,12
5608,6
4290,11
4291,6
4293,9
5604,13
5605,8
4292,8
4272,2
4248,7
5594,5
4251,9
4250,13
706,4
5590,7
5597,9
707,7
4240,1
4239,9
5600,6
5595,9
5599,7
5596,1
712,10
711,6
4247,9
708,4
4245,9
4244,8
6338,9
6337,10
511,8
6063,7
6072,4
6079,10
6080,8
6082,4
531,11
6074,8
6075,8
6076,6
6077,11
6078,6
6057,11
6048,11
6049,9
6046,7
6047,7
6053,7
533,10
6054,1
6055,9
6056,3
6052,11
6050,9
534,5
6556,10
6557,9
6555,4
6548,3
6550,11
6551,7
6064,8
6062,7
6553,12
6061,9
6132,7
6083,10
6142,5
6143,9
6144,6
6137,8
6139,7
6140,7
6037,3
6038,11
6035,10
6036,6
6040,2
6042,12
6043,7
6034,8
6028,4
6029,6
6030,4
6031,11
536,2
532,7
6068,12
6066,13
6070,8
6069,6
6065,6
6059,2
6060,11
6552,8
6554,12
6566,13
6547,2
4157,7
6539,11
720,9
6540,12
6541,5
6542,8
4175,8
4174,13
4173,4
6580,8
483,8
4176,4
482,12
4178,1
6575,5
6576,5
4177,9
6578,13
4170,5
4168,4
4167,9
6581,7
4171,7
6570,8
4145,1
4144,3
4143,4
4141,4
4140,9
6538,8
4158,9
6558,9
6545,10
6562,4
6561,9
6563,6
4163,8
6564,5
4162,10
6565,4
4161,6
6559,4
6560,8
488,6
487,4
721,10
6533,13
6534,7
6535,11
6536,13
4164,6
4160,3
6532,6
6528,10
491,1
6530,3
6531,1
6529,3
6537,10
6543,9
6544,8
4159,1
6131,7
6130,1
6129,4
6180,3
6008,4
6004,1
6005,2
6006,8
5996,6
540,3
5998,2
5993,13
5994,10
5995,3
6002,11
5999,5
6000,4
6021,8
6022,5
6023,10
538,7
6026,3
6015,2
6013,13
6018,8
548,7
5964,11
547,9
546,6
5963,4
5961,11
5962,1
5970,10
6150,6
6181,1
6135,6
6223,6
6232,4
522,6
6236,9
523,8
6174,10
6221,10
6203,7
6176,2
6175,8
6248,3
6173,12
6218,11
6204,8
6205,4
6220,7
6250,1
6251,11
6172,6
6249,9
6182,7
524,13
6224,8
6226,1
6183,4
526,3
6179,7
6201,9
6178,4
6246,8
5967,7
5969,10
5955,3
5954,6
6118,1
6119,1
6120,4
6121,10
6117,12
6106,9
6108,7
6125,3
6127,7
6122,7
6104,7
6090,8
6089,5
6091,2
6094,1
6084,1
6087,8
6088,11
530,10
6103,6
6097,8
6098,6
6099,8
6100,13
6101,4
6149,7
6146,3
6147,3
6148,11
6116,2
529,2
6115,11
543,12
5960,7
5956,12
5957,12
5958,2
5959,8
5982,10
5983,7
5985,13
541,8
5989,3
5990,12
5991,12
5987,10
5986,7
6114,10
542,10
544,9
5973,7
5974,9
5975,1
5976,9
5977,5
5978,7
5980,13
5981,3
5979,6
6112,7
6113,5
4139,3
4138,13
6335,10
4067,7
6659,10
6660,13
4064,10
6603,9
4080,6
4079,1
6602,1
4078,5
6599,9
4081,8
6600,3
4082,12
4084,13
6611,4
6612,6
4083,7
6605,13
6606,12
6607,9
4075,8
477,2
6609,6
4074,9
6598,8
6587,6
6588,3
6586,9
4076,3
6585,9
442,5
4060,8
4041,8
4061,4
716,5
439,8
6668,5
6663,6
6664,1
6665,9
4207,6
434,7
6673,11
4206,1
6674,8
435,8
6669,7
738,9
436,9
440,9
4070,7
6655,9
6656,8
6657,8
6653,7
4072,9
4068,7
4063,8
6654,12
464,11
4062,3
6661,5
441,8
4042,11
6584,11
4146,11
465,9
6628,7
470,9
6617,9
6618,8
6619,7
4048,9
4047,4
6614,3
6615,8
6616,7
4051,8
4050,8
472,9
6623,10
471,5
6620,5
6621,7
6622,1
475,6
474,7
4117,6
473,1
4116,9
514,9
4112,8
513,8
6330,9
4113,5
6331,3
6630,8
466,10
4043,6
4056,1
6594,8
6595,7
6596,1
6597,8
481,3
4045,6
6592,11
4044,12
6593,13
4059,8
4035,10
4034,6
6482,9
6613,1
467,2
4033,6
4037,10
4038,12
468,7
740,5
6625,13
6626,7
4055,8
4054,11
4053,7
4052,8
6633,4
6634,9
6631,8
4203,11
6667,9
4204,10
6489,5
714,10
6495,10
6496,13
6497,13
4216,12
6490,5
6491,10
6492,8
4222,12
713,12
6493,13
6506,6
6507,7
6521,8
6522,9
493,12
6523,10
6518,11
6519,11
6524,1
4212,9
4214,1
4213,9
6527,7
492,13
6526,6
4231,7
4230,8
4232,7
6494,8
4219,8
4205,6
4180,3
4147,8
4136,13
4135,7
485,10
6571,12
4134,4
4133,12
6572,1
6573,3
484,4
6499,11
4154,9
6501,10
498,9
724,9
499,13
6502,2
4152,9
4151,8
6503,7
4150,13
6486,4
4149,8
6487,9
725,8
6488,9
6483,10
6484,13
4179,12
4233,6
6512,7
6513,13
4236,5
4181,11
443,7
447,1
718,9
6650,2
445,8
6639,10
4188,11
4185,9
6640,6
462,5
4184,1
4183,6
6638,7
6635,8
6636,10
4209,11
6637,8
461,1
460,7
453,5
4201,11
459,9
6642,9
4210,12
458,8
457,7
456,9
455,5
4189,2
717,2
4194,4
4191,11
4235,10
6511,11
497,1
4229,2
6509,8
6510,12
4226,3
6516,1
4224,8
6515,7
496,9
6514,10
4192,5
6646,8
4195,13
449,6
6648,11
448,1
6649,5
6645,7
451,10
4200,1
452,5
4199,8
4198,7
4197,3
6652,9
4196,11
8204,5
8213,13
8597,10
3386,13
3359,2
3361,8
3365,9
6851,3
6852,7
3364,10
3362,11
810,9
3357,4
3358,10
3370,9
3373,12
3372,8
3371,8
388,8
6847,10
3369,3
6848,6
3366,4
3367,8
387,6
3368,2
3437,2
6846,5
3436,1
386,5
3441,11
3440,9
3439,11
3360,5
385,10
6849,10
805,7
6844,13
389,12
3527,1
3526,4
6845,4
3382,12
3381,2
6837,5
391,11
3380,9
3379,3
6831,8
3384,11
6832,12
3383,5
392,13
6834,8
3376,7
3375,1
3374,6
3378,9
3390,7
3391,10
3396,4
3394,8
3393,9
6836,7
3392,4
3389,7
3431,7
3430,1
3528,7
3420,9
6766,8
3419,7
3114,4
2637,2
2635,8
2634,4
2633,10
2632,7
889,11
2642,6
6770,9
6771,6
2640,9
2639,3
407,2
6777,7
2623,10
2622,10
406,5
2621,3
2620,6
2619,8
2624,7
2630,7
2629,9
2627,10
2626,10
6778,13
2625,13
408,8
3421,7
3429,6
3422,8
3432,8
3435,2
3445,11
3444,1
3443,5
3448,3
3447,9
3442,12
3409,8
3408,8
3407,7
3416,3
6767,10
3415,5
3414,3
3413,8
3412,10
6769,8
3399,8
3398,10
3400,13
3402,5
3424,4
3423,13
3427,8
3426,6
3417,8
803,12
6765,5
789,12
6841,1
3479,11
3470,4
3472,9
3471,8
3468,2
3462,7
6819,4
6820,4
6821,9
3465,2
3464,7
3463,12
3508,6
3509,11
396,8
6817,9
6815,4
3543,8
6816,6
3544,13
3545,12
6827,2
6828,3
6825,7
6823,8
6824,7
395,12
6814,13
6804,6
6805,12
3536,11
3473,5
3453,2
3541,13
3449,8
3478,3
3476,12
3475,7
3474,1
3481,1
3485,5
3483,8
799,7
797,13
3503,3
3501,9
3499,9
3504,11
3507,8
3505,3
3494,5
796,11
3496,1
3497,1
3498,2
794,7
3457,3
3455,3
3454,9
3458,9
3461,13
3460,9
3459,9
3450,9
3535,8
3540,8
6840,8
6853,5
3551,6
6871,8
3550,10
6872,8
375,8
6873,9
376,7
3548,7
3515,2
3514,8
3521,9
3519,7
791,2
3517,12
377,10
793,13
6866,7
6867,12
3510,8
792,5
3513,4
788,9
3532,7
3531,10
3530,8
3534,4
3524,9
3523,9
790,2
6869,8
6858,6
6806,2
6857,5
6803,9
3539,5
6800,5
6801,8
397,7
6829,8
6810,13
3557,11
3555,5
6811,9
3554,6
786,10
3553,1
3558,8
3560,3
6830,10
6860,9
378,6
3552,4
6862,7
3546,11
6863,5
6864,11
6859,10
379,3
380,7
384,7
787,9
383,7
886,8
2655,1
6775,13
2562,6
6798,1
2446,9
2444,12
2443,7
2449,9
2454,8
6799,2
398,10
2451,8
2437,10
6795,13
2436,12
2435,1
2434,8
2441,9
2440,1
2439,5
6792,13
2438,1
2455,1
2456,7
2468,1
2467,8
2466,5
2465,10
2469,1
2457,10
2474,8
6794,8
2447,8
6797,13
2472,9
2702,11
881,6
2674,1
882,11
2673,10
883,8
880,7
876,11
2707,10
6791,11
2706,5
2704,11
2708,13
6787,7
399,5
2714,7
2712,10
875,1
2710,13
2709,5
2703,12
878,11
2698,9
6796,8
2695,9
2694,8
2693,10
879,13
2691,7
2700,12
2473,13
2471,7
2654,10
2424,3
2430,13
2429,9
907,4
2428,11
2427,4
2417,7
2419,9
2423,12
2421,7
2420,7
2528,8
2527,7
2526,6
6786,7
2525,10
2524,8
2535,2
2534,4
2533,10
2532,7
2531,8
2529,9
2517,4
2516,3
895,8
2514,11
2513,6
2512,7
893,9
6781,10
2425,1
2470,10
2426,12
2464,13
405,11
2460,4
2459,8
2458,9
404,6
403,8
2463,10
2462,2
2433,7
2432,4
401,4
2412,7
2410,12
2409,9
2408,11
910,5
6779,4
2407,11
2406,5
2414,8
2402,8
2401,8
911,7
2400,12
2405,11
2404,9
2416,7
2431,7
2676,8
2663,3
2664,8
6755,3
2568,7
2567,5
2566,8
2565,7
2564,5
2579,1
6750,7
6749,8
6748,1
2577,3
2576,10
2575,8
2574,9
2573,8
2614,7
2613,12
890,9
891,3
2610,8
2609,10
2608,7
2617,7
2616,10
6746,13
2615,7
2607,9
6747,8
2605,8
2600,11
2569,9
2570,8
2665,9
2572,4
887,7
2652,10
2656,7
885,9
2658,10
2657,3
2647,9
2645,2
6772,1
2644,9
2643,7
6774,7
2650,13
2649,8
2648,9
2590,7
2589,7
2588,8
2586,6
892,7
2583,1
2580,8
2595,4
2594,3
6752,4
6753,10
2593,3
2592,9
2581,8
2599,8
2597,11
2596,7
2602,9
2760,7
872,7
2762,3
2761,13
6761,13
2753,3
2749,10
2748,12
2747,1
2746,12
2745,11
6788,9
2744,5
2752,8
2751,12
2750,3
2685,3
2684,9
2682,7
2681,11
2679,6
2689,2
2688,12
6789,9
2687,7
2678,8
2669,11
2668,10
884,8
2755,5
2757,9
2758,8
6764,13
409,8
2604,6
6762,7
2737,6
2734,8
2733,2
6763,7
2732,5
2741,3
2740,11
2738,7
2720,11
2719,2
2718,1
410,9
2717,11
2730,10
2729,7
2728,9
2727,7
2725,12
2724,3
6756,8
2742,2
874,3
6757,7
6758,10
2759,7
6699,6
3480,7
8214,1
1360,6
1359,3
1370,7
1369,10
1368,1
1366,4
1358,12
1351,6
1350,9
1349,6
1347,8
1346,8
1345,9
1352,5
1357,6
987,8
1356,3
1355,9
1354,5
1353,8
1385,6
1383,2
1386,7
1391,8
1390,4
1389,9
1388,7
1387,6
1375,6
6731,8
986,8
1361,6
1373,10
1362,8
1399,2
1398,7
1416,7
1430,11
1429,10
984,11
1428,9
1427,11
1426,5
1431,10
1436,4
1435,8
1434,1
1433,13
1432,2
985,7
1419,7
1418,9
1417,9
1425,10
6724,9
1424,5
1423,8
1422,6
1421,11
1420,7
1365,12
1364,7
1363,10
1374,9
1372,1
6742,7
1531,7
1529,6
1515,9
1532,4
1536,5
1535,7
1533,1
1528,4
1519,10
1518,4
1520,9
1526,12
1525,9
1524,11
1523,4
1521,9
1493,8
1461,8
1460,4
1458,11
1457,5
1456,3
1454,7
1453,8
1452,10
1451,13
1462,8
1463,3
1469,8
1467,9
1530,6
1501,4
1380,9
1502,8
1379,6
1378,9
1377,7
1376,7
1510,11
979,9
1509,7
1508,7
1507,11
1506,12
977,13
1514,9
1513,1
1512,10
1511,1
420,9
1437,12
1499,6
6726,4
1497,4
1496,7
6727,1
6728,7
1495,9
6729,7
419,3
1500,7
1504,8
1503,3
1401,11
1403,8
3486,11
1674,7
1672,12
1680,9
1678,8
1677,8
1676,6
1662,11
1660,3
1664,5
1665,3
1671,11
1670,6
1669,8
1668,12
6712,1
1667,1
1666,9
1701,6
1700,9
423,13
1699,9
1698,7
1697,6
1696,7
1695,3
1694,1
1693,8
1681,6
1705,6
1704,10
1673,2
1675,10
6737,12
1566,1
6709,7
1557,7
1555,7
1554,7
1552,7
1551,8
974,7
1541,5
1540,3
1538,8
1549,6
972,12
6710,8
1545,11
1544,9
1560,4
1572,13
1571,6
1568,3
1578,11
969,8
1577,7
1576,9
1575,8
1573,10
1563,3
1562,9
1561,13
1567,7
417,3
1703,8
1393,1
1649,7
1657,7
1656,12
1647,13
1646,11
6740,12
6744,6
1639,8
412,8
1644,13
1643,3
1642,10
1537,11
1407,12
1406,3
1405,9
1414,10
6745,4
1413,10
1412,9
1411,6
1410,13
6743,9
1409,9
415,10
1397,5
1396,5
1395,12
414,1
1394,13
1648,10
1650,6
1702,4
1651,7
1686,7
1683,5
1682,7
416,9
1691,5
1690,9
1689,13
1658,6
6738,1
1635,9
1634,8
1633,1
418,11
6735,8
1632,10
6734,3
1637,11
1636,4
1631,11
1623,8
1621,7
1624,4
1625,11
1630,8
1627,9
1626,7
1654,8
1653,7
1652,8
1466,7
6687,6
1465,8
3163,8
3162,13
3161,12
3160,7
3125,7
3124,8
3123,8
3126,13
3130,1
3128,11
3117,7
3116,9
3115,5
3122,9
3121,2
3120,2
3143,10
3140,1
3146,1
3145,8
3139,2
3138,6
3134,7
3133,6
3132,6
3131,5
831,8
3136,2
3135,8
3179,6
6702,2
3164,8
3226,12
3166,3
3325,1
3323,9
3322,8
3320,13
3247,7
3152,9
3151,3
3154,9
3149,7
3148,7
3150,6
3170,11
6704,12
3169,10
3168,13
3171,13
3177,11
3176,7
3174,7
6700,9
6701,6
3173,7
3172,8
3157,4
3156,8
3158,7
3159,8
3165,7
6705,10
3223,8
3225,8
1450,8
6696,2
3182,8
3181,6
6694,6
3180,4
3188,2
3187,7
3186,1
830,7
3184,6
3199,7
3212,6
3211,11
3210,9
826,2
3213,6
825,9
3216,12
3215,13
3202,6
3201,4
6692,4
828,10
3200,10
3207,6
827,7
3205,8
3204,8
3355,2
3489,8
3183,12
6695,7
822,10
3195,8
3220,9
6706,11
3219,9
3218,7
3222,10
3221,5
821,4
3246,9
3245,6
3244,3
3239,6
3230,1
3229,1
3228,8
3227,12
3231,10
3238,4
3237,5
3236,4
3235,9
3234,8
3193,9
3192,10
829,13
3190,7
3189,4
3194,9
3198,8
3196,9
3316,2
3301,8
3302,7
3282,10
3287,10
6686,10
3286,9
3278,2
6690,9
3281,6
3280,4
3279,8
3294,7
3293,5
3295,9
3297,8
6689,6
3296,6
813,8
3289,11
814,9
3292,9
3291,10
3259,13
3258,7
3260,8
816,10
817,9
819,6
3251,5
3250,7
3249,7
3248,1
3288,2
3285,6
3303,9
1479,12
982,9
1442,6
1441,9
1440,4
983,9
1443,9
1448,9
1447,2
1444,8
1485,13
1484,12
1483,13
429,8
1486,7
1487,13
1492,8
1491,4
6691,1
980,8
1488,6
1482,9
1475,4
1474,11
1473,11
1471,4
1476,6
1477,13
1481,10
1480,6
3252,7
433,12
3257,1
432,8
3342,11
3354,13
6683,9
3345,9
6685,1
3344,5
3343,3
3351,7
430,6
812,7
3350,8
3349,10
3348,1
3347,12
3326,13
3308,9
3306,8
3309,12
3315,7
431,5
3314,3
3313,10
3312,8
3311,5
3310,10
3304,7
3299,4
3298,7
3300,7
3352,3
3353,10
811,5
3265,5
3256,11
820,2
3254,9
3271,7
6679,13
3270,5
3272,1
3276,8
3274,9
815,6
3269,10
6676,11
6677,7
3264,7
3334,3
3266,10
3268,1
3267,9
3337,8
3340,13
3339,7
3331,3
3330,3
3329,12
3332,6
3333,13
6682,6
3335,6
894,8
2519,12
6784,4
7834,9
7398,8
7397,7
158,13
7408,1
7836,4
7837,9
7838,3
7839,7
93,8
7411,8
7822,5
7823,7
7824,8
7825,5
7826,2
7840,9
7827,2
7828,8
7829,4
7855,12
7410,8
7409,10
7852,10
7396,8
7412,10
7854,6
7390,5
7851,8
7389,9
7835,9
7833,8
7842,8
7831,6
90,9
189,1
7865,2
91,10
7296,12
7857,10
7859,13
7860,8
7864,9
7861,1
7856,10
7876,10
7877,5
7878,8
7879,6
190,3
7880,7
7299,6
7298,11
89,10
7407,5
7405,8
7404,9
7403,8
7873,12
7402,7
7400,6
7399,9
7830,5
7850,9
7843,10
7869,8
7430,1
7716,13
7717,2
7718,1
7428,10
7427,2
7712,13
7706,10
7707,5
7433,10
7709,7
115,7
7711,9
7432,5
153,5
7689,7
7668,10
7669,8
7426,8
7670,12
7425,1
121,3
7415,11
7673,10
7417,8
120,4
156,8
7660,12
7662,7
7414,4
7429,7
7714,10
7387,12
7705,7
7844,4
7845,6
7846,8
7841,3
7847,2
159,8
7384,7
7383,13
7659,3
7765,7
7764,8
7699,3
7700,7
7701,6
7395,7
7702,9
7393,3
7703,4
7697,6
7392,10
7691,7
7692,11
117,5
7693,12
7695,10
116,13
154,11
7696,11
7704,1
7870,8
7305,6
2518,13
7337,6
7503,1
145,8
175,8
7511,7
7512,6
7513,9
144,10
7325,7
174,9
7504,7
7505,13
7506,8
7507,9
7510,5
7330,7
7329,5
7509,7
7436,8
7803,7
7328,7
7327,11
7326,2
7805,6
7806,1
7285,10
7288,13
7287,9
7797,5
7284,8
7336,8
7338,7
7801,8
7491,6
7542,12
7543,8
7544,11
7535,9
7530,5
7531,4
141,10
7529,7
7324,8
7533,9
7534,10
7331,10
7494,1
7495,11
7496,7
7497,8
7499,1
7500,1
7501,9
146,9
7493,7
7334,8
7492,9
7335,8
172,12
7488,8
7489,9
7339,12
7490,4
7799,13
7802,10
7867,10
7775,10
7767,12
7768,12
101,13
7769,7
7282,10
7281,6
7770,7
193,9
7772,5
7821,9
7279,8
7277,9
188,12
187,7
7304,12
7791,10
7303,10
7302,6
7786,7
186,12
7784,2
7309,7
7308,1
7790,8
183,13
184,10
94,6
7306,12
7866,9
7766,9
100,6
192,10
7782,9
7815,7
7293,7
7816,8
7817,6
7292,7
7291,3
7290,9
7818,1
7819,6
7820,9
7289,8
7813,10
95,11
7808,5
7809,13
7810,7
7795,3
7811,4
7283,2
7294,13
7276,4
97,8
98,8
7776,7
7777,12
7778,11
7779,9
7780,11
7781,8
7413,9
122,13
7664,5
7178,12
7257,10
215,7
7177,9
7182,8
7261,13
7254,8
7186,1
7255,3
7184,13
7183,3
7253,13
7251,6
7262,3
7270,7
214,1
7271,8
7272,1
195,9
194,6
7273,2
7163,7
228,8
196,9
7135,4
7134,3
198,7
7264,9
229,6
7266,9
199,8
7179,9
7131,3
7259,10
7167,8
217,8
7166,3
7189,11
7191,12
7198,10
7190,10
7210,11
7188,9
213,13
7211,7
7212,8
7213,8
7214,2
7197,7
210,8
7208,7
7195,13
212,3
7194,6
211,7
7205,12
7193,13
7206,3
7207,8
7204,5
7229,7
200,8
7180,9
7132,8
7267,6
7665,11
7125,10
230,8
7243,9
231,6
7129,3
7274,10
225,13
7151,9
7128,10
227,5
7157,3
224,10
7155,13
7153,8
222,7
7149,8
226,3
7154,2
7145,4
7146,6
223,8
7147,6
7158,12
7148,9
7150,9
1,7
7159,10
221,10
7161,7
7162,10
7244,11
7126,5
7268,9
202,1
7269,9
7130,9
7250,7
7249,12
204,10
7234,6
7235,9
7236,10
7138,5
7237,6
203,7
7239,8
7240,9
7233,12
7232,6
208,8
7230,10
207,7
7143,12
7142,11
7141,4
7242,11
7140,8
205,11
7127,11
201,9
232,5
7247,12
7248,3
7168,7
7169,7
7171,1
7745,4
7738,8
7740,10
7741,6
109,3
7742,7
7750,4
7351,3
7743,1
7348,13
166,5
106,7
7347,2
103,8
7341,8
7761,8
7343,10
7762,8
170,7
171,11
7759,5
7752,2
7753,7
7755,3
7757,6
7751,10
169,11
104,5
7724,7
112,8
7737,9
7746,3
7202,9
167,7
7418,8
7666,1
7423,9
119,8
7686,13
7422,7
7687,10
7688,7
118,8
7421,7
7420,4
7684,8
7683,5
7682,7
7419,1
7674,8
7382,8
7675,9
7678,10
168,7
7679,7
7344,3
7680,9
7681,6
7677,9
7720,7
108,7
7345,9
107,8
7725,4
7726,6
7372,4
111,8
7733,13
110,8
7353,7
7435,9
7364,5
7363,3
7220,7
7362,10
7361,5
7216,8
7217,12
7175,10
7174,7
7218,5
