date,Fruits
7719,0
7672,0
7623,0
7626,1
7431,1
7636,0
7637,1
7638,1
7644,1
7645,0
7654,0
7657,0
7661,1
7663,1
7667,0
7671,0
7562,0
7559,0
9211,0
9223,0
8949,0
8694,0
8696,1
8672,0
8669,0
8667,1
8668,0
8699,1
8739,0
8740,0
8742,0
8744,0
8749,0
8753,0
8754,0
8733,0
8701,1
8705,1
8706,1
8710,1
8716,1
8723,0
8722,0
7373,0
9787,0
9783,0
9780,1
9778,1
9019,0
9775,0
9032,1
8695,0
8689,1
9768,1
8686,0
8765,0
8769,1
8770,0
8775,1
8776,0
8778,1
8780,1
8787,0
8788,0
8862,1
8867,0
8872,1
8877,1
8878,0
8861,1
8859,1
8837,1
8838,1
8839,1
8846,1
8847,0
8851,1
8852,1
8756,1
8678,0
8681,0
8682,1
8684,0
8685,1
9770,0
9014,1
9225,1
9750,0
9746,0
9052,0
8995,0
8992,1
8918,1
8927,1
8916,1
8913,0
8912,0
8889,1
8890,0
8894,0
8895,0
8899,1
8900,0
8904,1
8907,0
8908,0
8909,1
8911,1
8936,0
8973,1
8974,0
8975,0
8977,0
8982,1
8987,1
8989,0
8945,0
9808,1
9045,1
9765,1
9044,1
9788,1
9807,1
9000,0
9001,1
9804,1
9003,1
9801,0
9799,0
9008,1
9011,0
9794,1
9791,0
9790,0
9764,0
9761,1
9057,1
9736,0
9735,1
9062,1
9727,1
9063,0
9064,1
9066,1
9067,0
9055,1
9054,0
9755,0
9753,1
9752,1
8796,0
8799,0
8819,0
9128,0
9130,1
9131,1
9119,1
9118,1
9097,1
9103,0
9563,1
9104,1
9109,0
9111,1
9679,1
9112,1
9678,0
9676,0
9332,0
9445,1
9442,1
9333,0
9428,0
9342,0
9448,1
9420,1
9467,1
9465,0
9464,0
9320,1
9455,0
9326,0
9454,0
9667,0
9127,0
8817,0
9673,1
9583,1
9184,0
9186,0
9595,1
9190,1
9591,0
9589,0
9198,1
9201,0
9202,1
9704,1
9703,0
9702,0
9701,1
9700,1
9699,0
9697,0
9088,1
9693,1
9089,1
9689,1
9688,0
9722,0
9719,1
9716,0
9076,1
9081,1
9708,0
9122,0
9452,0
9374,0
9391,0
9389,0
9539,1
9246,1
9537,0
9282,1
9488,0
9485,0
9481,0
9480,0
9297,0
9298,1
9474,1
9473,0
9278,1
9275,0
9509,0
9508,1
9506,0
9505,1
9504,1
9265,1
9266,0
9271,0
9068,0
8802,0
8805,0
8808,1
8811,1
8812,1
8815,1
9541,1
9543,1
9545,0
9360,0
9388,0
9377,0
9379,1
9385,1
9381,0
9372,0
9355,1
9412,1
9409,0
9357,0
9406,0
9405,1
9403,0
9363,1
9547,0
9401,1
9396,1
9724,1
9311,1
9532,1
9526,0
9525,0
9517,1
9258,1
9515,0
9227,1
9233,0
9236,0
6238,0
6191,1
3708,1
6452,1
6448,1
6453,0
6437,1
4403,1
6424,1
6425,1
6420,1
503,1
4397,0
4396,1
6433,1
4402,1
4400,1
6434,0
6432,1
6435,0
6436,1
4398,0
4439,1
6426,1
6427,0
6428,0
6429,1
4485,1
6430,1
4484,1
4483,1
6473,0
6470,0
6438,1
6451,0
4487,0
6450,1
4425,1
4404,0
4389,1
6292,1
4388,0
6293,0
4387,1
4386,1
6294,1
4385,0
4394,1
6302,0
6306,0
4392,0
6298,0
6299,0
6300,1
4381,1
4380,0
4379,0
6445,0
6446,0
6447,1
6442,0
4384,1
4383,1
4382,0
6439,0
4395,1
500,0
6474,1
6295,1
4493,0
6469,1
4492,0
6464,0
4491,0
683,1
6460,0
4494,0
6462,0
6463,1
4496,0
6395,0
6396,0
4495,0
6397,0
6394,0
4472,1
4455,1
4454,0
4453,1
4452,1
4451,0
4461,0
4460,1
6401,0
4445,1
4443,0
4442,0
507,1
6400,0
6468,0
6467,0
4486,1
501,0
4440,1
4479,0
685,1
686,1
4477,0
4476,1
6478,0
6479,0
6480,1
4474,1
687,0
6481,0
6477,0
4482,0
4481,1
6475,0
6476,0
4500,1
6458,0
502,0
4498,1
4501,0
4489,1
6454,1
4504,1
4503,0
6466,1
4502,0
4497,1
6296,0
693,1
6192,0
6354,1
6364,1
6365,0
6366,0
509,1
6367,1
736,1
4096,1
4095,0
6361,0
6362,0
6347,1
4085,1
6348,0
6341,0
6342,1
4090,0
4089,0
6344,0
6345,1
4088,0
4087,1
737,0
4086,0
6351,1
4102,1
510,1
6349,1
4103,1
4105,0
6359,1
4091,1
6278,1
4092,1
6339,1
4111,0
6332,0
733,1
6333,1
4109,0
512,0
732,0
6324,0
6325,0
4129,1
728,0
6326,0
729,1
6321,0
4131,1
6327,1
4130,0
515,1
727,0
4121,1
4126,0
6356,0
4124,0
6358,1
4125,0
734,0
6353,1
4093,1
6277,1
4104,1
692,0
6271,1
6291,0
4432,1
6308,1
6309,0
6310,1
6311,0
6312,1
4431,1
4430,1
6313,1
4434,1
4435,1
694,0
517,0
6307,1
4438,1
4437,1
6314,0
6315,1
690,1
691,0
516,0
6319,0
4423,1
6318,0
6317,0
4424,0
4426,0
4428,1
6290,1
695,0
6280,0
4408,1
4100,0
6276,0
520,0
4099,0
6289,1
6286,1
6285,0
4098,0
4237,1
4416,0
4414,1
4412,1
6283,0
4411,1
4410,1
6267,1
4422,0
4421,1
6269,1
4419,1
6265,1
4417,1
4406,1
6272,1
4405,0
6273,1
6275,1
4409,1
6270,0
4441,0
6375,0
6377,0
5565,1
5566,0
5564,0
4314,0
4313,1
4312,1
5568,1
5567,1
4315,1
5569,1
4317,1
700,0
5576,1
4306,0
5585,0
703,1
4310,0
619,1
701,1
4308,1
702,1
620,0
4320,1
4335,0
4334,0
4341,0
4340,0
5586,1
4339,0
4338,1
4358,1
621,0
4336,0
4359,0
4356,0
4355,1
4354,1
5615,0
4345,1
4344,0
5617,1
4343,1
5616,1
4342,1
5589,0
698,0
622,1
5570,0
4349,0
4348,1
4347,1
4357,0
4369,0
696,1
4367,0
4370,0
5573,1
4374,0
5571,0
4371,1
4366,1
4361,1
4360,1
4337,0
5587,0
4446,1
5660,1
3734,0
3733,1
3727,1
3722,0
5658,1
3721,0
762,0
3726,0
3725,0
3693,0
768,1
3690,0
5675,0
3696,0
3695,1
3694,0
3689,0
3684,1
5677,1
5678,1
3685,1
3688,1
3687,1
3697,0
766,0
3703,1
3702,1
5667,1
5668,0
5659,0
5666,1
5575,1
5664,0
4333,1
4326,1
4325,1
4322,0
4321,0
4331,0
4332,0
5578,1
5579,1
5581,1
5584,1
3717,0
3716,1
5582,1
3720,1
5583,1
611,1
3709,0
3711,1
3710,0
3714,0
5661,1
3713,1
3732,1
3731,0
610,0
761,0
3729,1
3728,0
5614,0
5613,0
4352,0
688,1
6418,0
506,0
4283,1
6412,0
505,0
6414,1
6415,0
6416,1
6413,0
6408,0
4281,0
6404,0
4285,1
4274,1
6406,1
4275,1
4278,1
6405,1
4277,1
4276,1
4297,0
4296,1
618,0
4303,0
704,1
4301,1
4300,1
5602,0
5603,1
4465,1
4466,1
4351,0
4467,0
6378,0
6379,1
4448,0
6369,0
6370,0
6371,1
6372,1
6374,0
4447,1
6373,0
4462,1
6380,1
4469,1
4468,1
6389,0
6390,0
6381,1
6382,1
6383,0
6387,1
4471,1
6385,0
6403,0
4470,1
6411,0
6409,0
6410,0
4463,1
4464,0
4295,1
4289,0
5606,0
5607,1
709,1
710,0
4263,0
4261,1
4260,0
5619,0
5620,1
705,1
4270,1
4269,1
4268,1
4267,0
4266,1
4265,1
4264,0
616,0
4254,0
5622,1
4253,1
4252,1
5623,1
5611,0
4258,1
4257,0
4256,1
4304,0
5612,1
4378,0
5610,1
5621,1
5609,1
4243,1
4249,0
5608,1
4290,1
4291,0
4293,1
5604,1
5605,0
4292,0
4272,0
4248,1
5594,1
4251,1
4250,1
706,1
5590,0
5597,0
707,0
4240,0
4239,1
5600,1
5595,1
5599,1
5596,0
712,1
711,0
4247,0
708,1
4245,1
4244,1
6338,0
6337,1
511,1
6063,1
6072,1
6079,1
6080,0
6082,1
531,0
6074,0
6075,1
6076,1
6077,1
6078,1
6057,1
6048,0
6049,1
6046,1
6047,1
6053,0
533,0
6054,1
6055,1
6056,1
6052,1
6050,0
534,0
6556,0
6557,0
6555,0
6548,1
6550,0
6551,1
6064,1
6062,0
6553,1
6061,0
6132,0
6083,0
6142,1
6143,0
6144,1
6137,0
6139,1
6140,1
6037,1
6038,1
6035,0
6036,0
6040,0
6042,0
6043,0
6034,0
6028,0
6029,1
6030,0
6031,1
536,1
532,0
6068,0
6066,1
6070,0
6069,1
6065,1
6059,0
6060,0
6552,1
6554,0
6566,1
6547,1
4157,0
6539,1
720,0
6540,1
6541,1
6542,1
4175,0
4174,1
4173,0
6580,0
483,0
4176,1
482,0
4178,0
6575,0
6576,1
4177,1
6578,1
4170,0
4168,1
4167,0
6581,1
4171,0
6570,0
4145,1
4144,1
4143,0
4141,0
4140,0
6538,0
4158,0
6558,0
6545,1
6562,1
6561,1
6563,1
4163,1
6564,1
4162,1
6565,1
4161,1
6559,1
6560,1
488,0
487,0
721,1
6533,1
6534,1
6535,1
6536,1
4164,0
4160,1
6532,0
6528,1
491,1
6530,0
6531,1
6529,0
6537,0
6543,0
6544,1
4159,0
6131,1
6130,0
6129,1
6180,1
6008,0
6004,0
6005,1
6006,0
5996,0
540,0
5998,1
5993,0
5994,1
5995,0
6002,0
5999,0
6000,1
6021,0
6022,0
6023,1
538,1
6026,0
6015,0
6013,1
6018,0
548,0
5964,1
547,0
546,1
5963,1
5961,0
5962,1
5970,0
6150,1
6181,1
6135,1
6223,0
6232,1
522,0
6236,0
523,1
6174,0
6221,1
6203,0
6176,1
6175,0
6248,1
6173,1
6218,0
6204,1
6205,1
6220,0
6250,1
6251,0
6172,0
6249,0
6182,1
524,1
6224,1
6226,0
6183,1
526,0
6179,1
6201,0
6178,1
6246,0
5967,1
5969,1
5955,1
5954,0
6118,0
6119,0
6120,1
6121,1
6117,1
6106,1
6108,0
6125,0
6127,1
6122,1
6104,1
6090,1
6089,0
6091,0
6094,0
6084,1
6087,0
6088,1
530,1
6103,0
6097,1
6098,1
6099,0
6100,1
6101,1
6149,1
6146,1
6147,0
6148,0
6116,1
529,0
6115,0
543,1
5960,1
5956,1
5957,0
5958,1
5959,0
5982,0
5983,0
5985,1
541,0
5989,0
5990,0
5991,0
5987,1
5986,1
6114,1
542,0
544,1
5973,0
5974,1
5975,1
5976,1
5977,1
5978,0
5980,1
5981,0
5979,0
6112,0
6113,1
4139,1
4138,1
6335,0
4067,1
6659,1
6660,1
4064,0
6603,1
4080,0
4079,0
6602,1
4078,1
6599,1
4081,1
6600,1
4082,1
4084,1
6611,0
6612,0
4083,0
6605,0
6606,0
6607,0
4075,1
477,0
6609,1
4074,0
6598,1
6587,0
6588,1
6586,1
4076,1
6585,1
442,1
4060,1
4041,0
4061,1
716,0
439,1
6668,0
6663,0
6664,1
6665,0
4207,1
434,0
6673,1
4206,0
6674,1
435,1
6669,1
738,1
436,0
440,1
4070,0
6655,0
6656,1
6657,1
6653,0
4072,1
4068,1
4063,0
6654,1
464,0
4062,0
6661,1
441,0
4042,0
6584,0
4146,0
465,0
6628,1
470,1
6617,1
6618,0
6619,1
4048,1
4047,0
6614,0
6615,1
6616,1
4051,0
4050,0
472,0
6623,1
471,1
6620,1
6621,0
6622,1
475,1
474,0
4117,0
473,0
4116,1
514,0
4112,0
513,0
6330,0
4113,0
6331,0
6630,0
466,1
4043,0
4056,0
6594,1
6595,1
6596,1
6597,1
481,0
4045,0
6592,0
4044,1
6593,1
4059,1
4035,1
4034,1
6482,1
6613,0
467,1
4033,1
4037,1
4038,1
468,0
740,1
6625,1
6626,1
4055,0
4054,1
4053,0
4052,1
6633,0
6634,1
6631,1
4203,1
6667,1
4204,0
6489,0
714,0
6495,0
6496,0
6497,1
4216,0
6490,0
6491,1
6492,0
4222,1
713,1
6493,1
6506,0
6507,0
6521,1
6522,0
493,1
6523,1
6518,1
6519,1
6524,0
4212,1
4214,1
4213,0
6527,1
492,1
6526,1
4231,0
4230,0
4232,0
6494,0
4219,0
4205,1
4180,0
4147,1
4136,1
4135,0
485,1
6571,1
4134,0
4133,1
6572,1
6573,0
484,0
6499,1
4154,1
6501,1
498,1
724,1
499,1
6502,1
4152,1
4151,0
6503,0
4150,1
6486,0
4149,0
6487,1
725,1
6488,0
6483,0
6484,0
4179,0
4233,1
6512,0
6513,1
4236,1
4181,1
443,1
447,1
718,0
6650,1
445,1
6639,1
4188,1
4185,1
6640,0
462,0
4184,0
4183,0
6638,1
6635,1
6636,0
4209,1
6637,1
461,1
460,1
453,1
4201,0
459,0
6642,1
4210,0
458,0
457,0
456,0
455,0
4189,0
717,1
4194,1
4191,1
4235,0
6511,1
497,0
4229,0
6509,1
6510,1
4226,1
6516,1
4224,1
6515,0
496,0
6514,1
4192,1
6646,0
4195,1
449,1
6648,0
448,1
6649,0
6645,1
451,0
4200,1
452,1
4199,0
4198,1
4197,1
6652,1
4196,1
8204,0
8213,1
8597,1
3386,0
3359,0
3361,0
3365,0
6851,1
6852,0
3364,0
3362,0
810,1
3357,0
3358,0
3370,0
3373,1
3372,1
3371,0
388,1
6847,1
3369,1
6848,1
3366,1
3367,1
387,1
3368,0
3437,0
6846,1
3436,0
386,0
3441,0
3440,1
3439,0
3360,0
385,1
6849,1
805,1
6844,0
389,0
3527,1
3526,0
6845,1
3382,1
3381,0
6837,1
391,1
3380,1
3379,1
6831,1
3384,0
6832,0
3383,1
392,1
6834,0
3376,0
3375,0
3374,0
3378,0
3390,1
3391,1
3396,1
3394,0
3393,1
6836,0
3392,1
3389,0
3431,0
3430,0
3528,1
3420,1
6766,0
3419,0
3114,0
2637,1
2635,0
2634,0
2633,0
2632,0
889,1
2642,1
6770,0
6771,1
2640,0
2639,1
407,1
6777,1
2623,0
2622,0
406,1
2621,1
2620,0
2619,0
2624,0
2630,0
2629,1
2627,1
2626,1
6778,0
2625,0
408,0
3421,1
3429,1
3422,0
3432,0
3435,0
3445,1
3444,0
3443,0
3448,1
3447,0
3442,1
3409,1
3408,1
3407,1
3416,1
6767,0
3415,0
3414,1
3413,1
3412,0
6769,1
3399,0
3398,0
3400,1
3402,0
3424,0
3423,1
3427,1
3426,0
3417,0
803,1
6765,0
789,1
6841,1
3479,0
3470,1
3472,1
3471,1
3468,1
3462,1
6819,0
6820,1
6821,1
3465,0
3464,1
3463,0
3508,0
3509,1
396,0
6817,1
6815,1
3543,1
6816,0
3544,1
3545,1
6827,1
6828,0
6825,1
6823,0
6824,0
395,1
6814,0
6804,1
6805,1
3536,1
3473,1
3453,1
3541,0
3449,0
3478,1
3476,1
3475,1
3474,0
3481,0
3485,1
3483,1
799,0
797,1
3503,1
3501,0
3499,1
3504,1
3507,0
3505,1
3494,0
796,0
3496,1
3497,1
3498,1
794,0
3457,1
3455,0
3454,1
3458,0
3461,1
3460,0
3459,1
3450,0
3535,1
3540,1
6840,1
6853,0
3551,0
6871,0
3550,1
6872,0
375,0
6873,1
376,0
3548,0
3515,0
3514,1
3521,0
3519,0
791,1
3517,0
377,1
793,1
6866,1
6867,1
3510,0
792,1
3513,1
788,1
3532,1
3531,1
3530,1
3534,0
3524,0
3523,0
790,1
6869,1
6858,1
6806,1
6857,0
6803,0
3539,1
6800,0
6801,1
397,0
6829,0
6810,0
3557,0
3555,0
6811,1
3554,1
786,1
3553,0
3558,0
3560,1
6830,1
6860,1
378,0
3552,1
6862,0
3546,0
6863,0
6864,1
6859,1
379,1
380,0
384,0
787,1
383,1
886,1
2655,0
6775,1
2562,1
6798,0
2446,0
2444,0
2443,1
2449,0
2454,0
6799,0
398,0
2451,0
2437,1
6795,0
2436,1
2435,0
2434,1
2441,1
2440,0
2439,0
6792,1
2438,1
2455,0
2456,0
2468,0
2467,1
2466,0
2465,0
2469,0
2457,1
2474,1
6794,0
2447,0
6797,1
2472,0
2702,1
881,1
2674,0
882,1
2673,1
883,1
880,1
876,1
2707,0
6791,1
2706,0
2704,1
2708,1
6787,0
399,0
2714,0
2712,1
875,1
2710,1
2709,1
2703,1
878,0
2698,1
6796,0
2695,1
2694,0
2693,1
879,0
2691,1
2700,1
2473,1
2471,1
2654,0
2424,1
2430,1
2429,1
907,1
2428,0
2427,0
2417,1
2419,0
2423,1
2421,1
2420,1
2528,1
2527,1
2526,0
6786,1
2525,1
2524,1
2535,1
2534,0
2533,0
2532,1
2531,0
2529,1
2517,0
2516,1
895,0
2514,1
2513,1
2512,0
893,1
6781,0
2425,1
2470,0
2426,0
2464,1
405,0
2460,0
2459,0
2458,1
404,1
403,1
2463,0
2462,1
2433,0
2432,1
401,1
2412,1
2410,0
2409,1
2408,1
910,1
6779,0
2407,1
2406,0
2414,1
2402,0
2401,0
911,1
2400,1
2405,0
2404,0
2416,1
2431,1
2676,0
2663,1
2664,0
6755,1
2568,0
2567,0
2566,0
2565,0
2564,0
2579,1
6750,1
6749,1
6748,1
2577,0
2576,0
2575,0
2574,1
2573,0
2614,0
2613,1
890,0
891,1
2610,0
2609,0
2608,0
2617,0
2616,0
6746,0
2615,1
2607,0
6747,0
2605,0
2600,0
2569,1
2570,1
2665,0
2572,0
887,1
2652,0
2656,0
885,1
2658,1
2657,0
2647,1
2645,0
6772,1
2644,1
2643,1
6774,0
2650,1
2649,0
2648,1
2590,1
2589,0
2588,0
2586,0
892,0
2583,0
2580,1
2595,0
2594,1
6752,0
6753,1
2593,1
2592,0
2581,0
2599,1
2597,1
2596,0
2602,0
2760,0
872,0
2762,0
2761,0
6761,1
2753,1
2749,0
2748,0
2747,0
2746,0
2745,1
6788,1
2744,0
2752,1
2751,0
2750,0
2685,0
2684,0
2682,1
2681,0
2679,1
2689,1
2688,1
6789,1
2687,1
2678,1
2669,1
2668,0
884,1
2755,1
2757,1
2758,0
6764,1
409,1
2604,0
6762,1
2737,0
2734,1
2733,0
6763,1
2732,0
2741,0
2740,1
2738,0
2720,1
2719,0
2718,1
410,1
2717,0
2730,1
2729,0
2728,1
2727,1
2725,1
2724,1
6756,1
2742,1
874,0
6757,1
6758,0
2759,1
6699,0
3480,0
8214,1
1360,0
1359,1
1370,0
1369,0
1368,1
1366,1
1358,0
1351,1
1350,1
1349,0
1347,0
1346,1
1345,1
1352,1
1357,0
987,0
1356,1
1355,1
1354,1
1353,0
1385,1
1383,1
1386,1
1391,0
1390,0
1389,0
1388,1
1387,0
1375,0
6731,0
986,1
1361,0
1373,0
1362,0
1399,0
1398,0
1416,1
1430,1
1429,1
984,0
1428,0
1427,0
1426,1
1431,0
1436,0
1435,1
1434,1
1433,1
1432,1
985,1
1419,1
1418,0
1417,1
1425,1
6724,1
1424,0
1423,0
1422,0
1421,1
1420,1
1365,0
1364,0
1363,1
1374,1
1372,1
6742,1
1531,1
1529,1
1515,1
1532,1
1536,1
1535,0
1533,1
1528,1
1519,0
1518,1
1520,1
1526,1
1525,1
1524,0
1523,1
1521,1
1493,1
1461,1
1460,0
1458,0
1457,1
1456,0
1454,0
1453,1
1452,1
1451,1
1462,1
1463,1
1469,0
1467,0
1530,0
1501,1
1380,1
1502,0
1379,0
1378,1
1377,1
1376,1
1510,1
979,0
1509,1
1508,1
1507,1
1506,1
977,1
1514,1
1513,0
1512,1
1511,0
420,1
1437,0
1499,1
6726,0
1497,0
1496,0
6727,1
6728,1
1495,1
6729,1
419,1
1500,0
1504,1
1503,0
1401,1
1403,0
3486,1
1674,1
1672,1
1680,1
1678,0
1677,0
1676,0
1662,0
1660,1
1664,1
1665,1
1671,1
1670,1
1669,1
1668,0
6712,1
1667,1
1666,1
1701,1
1700,1
423,1
1699,1
1698,1
1697,0
1696,0
1695,0
1694,0
1693,1
1681,1
1705,1
1704,1
1673,1
1675,1
6737,0
1566,0
6709,0
1557,0
1555,0
1554,0
1552,0
1551,1
974,1
1541,1
1540,1
1538,0
1549,0
972,1
6710,0
1545,0
1544,0
1560,0
1572,0
1571,0
1568,0
1578,0
969,0
1577,1
1576,1
1575,0
1573,1
1563,1
1562,0
1561,1
1567,1
417,1
1703,0
1393,1
1649,1
1657,0
1656,1
1647,0
1646,0
6740,1
6744,0
1639,0
412,1
1644,1
1643,0
1642,1
1537,0
1407,1
1406,0
1405,0
1414,1
6745,0
1413,0
1412,1
1411,1
1410,1
6743,1
1409,0
415,0
1397,0
1396,1
1395,0
414,0
1394,1
1648,1
1650,1
1702,1
1651,0
1686,1
1683,1
1682,0
416,0
1691,0
1690,1
1689,1
1658,0
6738,0
1635,1
1634,1
1633,1
418,1
6735,0
1632,1
6734,1
1637,1
1636,0
1631,1
1623,1
1621,1
1624,1
1625,1
1630,1
1627,1
1626,0
1654,0
1653,0
1652,0
1466,1
6687,1
1465,0
3163,1
3162,1
3161,0
3160,1
3125,0
3124,1
3123,1
3126,0
3130,0
3128,0
3117,0
3116,0
3115,0
3122,1
3121,0
3120,1
3143,0
3140,0
3146,1
3145,1
3139,1
3138,1
3134,1
3133,0
3132,0
3131,1
831,0
3136,0
3135,0
3179,0
6702,0
3164,1
3226,1
3166,0
3325,0
3323,1
3322,1
3320,0
3247,1
3152,0
3151,1
3154,0
3149,1
3148,0
3150,0
3170,1
6704,1
3169,1
3168,1
3171,1
3177,1
3176,1
3174,0
6700,0
6701,1
3173,0
3172,1
3157,0
3156,1
3158,1
3159,0
3165,0
6705,1
3223,1
3225,0
1450,0
6696,0
3182,1
3181,0
6694,0
3180,1
3188,0
3187,1
3186,1
830,0
3184,0
3199,0
3212,0
3211,1
3210,1
826,1
3213,0
825,0
3216,1
3215,1
3202,1
3201,1
6692,1
828,0
3200,0
3207,0
827,1
3205,1
3204,1
3355,0
3489,1
3183,0
6695,1
822,1
3195,0
3220,1
6706,0
3219,1
3218,1
3222,1
3221,1
821,1
3246,0
3245,1
3244,0
3239,1
3230,0
3229,0
3228,1
3227,0
3231,1
3238,0
3237,0
3236,1
3235,1
3234,1
3193,0
3192,1
829,1
3190,0
3189,1
3194,1
3198,1
3196,1
3316,1
3301,1
3302,1
3282,1
3287,0
6686,1
3286,1
3278,1
6690,1
3281,0
3280,0
3279,0
3294,1
3293,1
3295,0
3297,0
6689,0
3296,0
813,0
3289,1
814,0
3292,1
3291,1
3259,1
3258,1
3260,1
816,1
817,0
819,0
3251,1
3250,0
3249,0
3248,1
3288,0
3285,1
3303,0
1479,0
982,1
1442,1
1441,1
1440,0
983,0
1443,1
1448,1
1447,0
1444,0
1485,0
1484,0
1483,1
429,1
1486,1
1487,0
1492,0
1491,1
6691,0
980,1
1488,1
1482,0
1475,1
1474,0
1473,0
1471,1
1476,1
1477,0
1481,0
1480,1
3252,0
433,1
3257,1
432,1
3342,1
3354,0
6683,1
3345,0
6685,1
3344,0
3343,1
3351,0
430,1
812,1
3350,0
3349,1
3348,0
3347,0
3326,1
3308,1
3306,1
3309,1
3315,0
431,0
3314,1
3313,0
3312,0
3311,0
3310,0
3304,1
3299,1
3298,1
3300,1
3352,1
3353,0
811,0
3265,0
3256,0
820,0
3254,1
3271,0
6679,1
3270,1
3272,1
3276,1
3274,0
815,1
3269,0
6676,1
6677,1
3264,1
3334,1
3266,0
3268,0
3267,1
3337,1
3340,0
3339,1
3331,0
3330,0
3329,1
3332,1
3333,0
6682,0
3335,1
894,1
2519,0
6784,0
7834,1
7398,1
7397,0
158,0
7408,1
7836,0
7837,1
7838,0
7839,0
93,1
7411,1
7822,1
7823,1
7824,1
7825,1
7826,1
7840,1
7827,1
7828,0
7829,0
7855,1
7410,1
7409,1
7852,0
7396,0
7412,1
7854,0
7390,1
7851,0
7389,1
7835,1
7833,1
7842,0
7831,1
90,0
189,1
7865,1
91,0
7296,0
7857,1
7859,1
7860,1
7864,1
7861,1
7856,1
7876,0
7877,0
7878,1
7879,0
190,0
7880,1
7299,0
7298,1
89,1
7407,0
7405,0
7404,0
7403,1
7873,0
7402,0
7400,1
7399,1
7830,0
7850,1
7843,1
7869,0
7430,0
7716,1
7717,1
7718,0
7428,0
7427,1
7712,1
7706,0
7707,0
7433,0
7709,0
115,0
7711,0
7432,1
153,1
7689,1
7668,1
7669,1
7426,0
7670,1
7425,0
121,1
7415,0
7673,0
7417,0
120,1
156,1
7660,1
7662,1
7414,1
7429,0
7714,1
7387,1
7705,0
7844,1
7845,0
7846,1
7841,0
7847,1
159,1
7384,0
7383,0
7659,1
7765,1
7764,0
7699,0
7700,0
7701,1
7395,1
7702,1
7393,1
7703,0
7697,1
7392,0
7691,1
7692,0
117,1
7693,0
7695,1
116,1
154,0
7696,1
7704,1
7870,0
7305,1
2518,0
7337,1
7503,0
145,0
175,1
7511,1
7512,1
7513,1
144,1
7325,0
174,0
7504,0
7505,1
7506,1
7507,0
7510,1
7330,1
7329,1
7509,0
7436,1
7803,1
7328,1
7327,0
7326,0
7805,0
7806,0
7285,0
7288,0
7287,0
7797,0
7284,0
7336,0
7338,0
7801,1
7491,1
7542,1
7543,0
7544,1
7535,1
7530,1
7531,0
141,0
7529,1
7324,0
7533,0
7534,0
7331,1
7494,0
7495,1
7496,0
7497,1
7499,1
7500,0
7501,1
146,1
7493,0
7334,1
7492,0
7335,0
172,1
7488,0
7489,0
7339,1
7490,0
7799,1
7802,1
7867,1
7775,0
7767,1
7768,1
101,1
7769,0
7282,1
7281,1
7770,1
193,1
7772,1
7821,0
7279,1
7277,1
188,0
187,0
7304,1
7791,0
7303,0
7302,1
7786,1
186,0
7784,0
7309,1
7308,0
7790,0
183,1
184,0
94,0
7306,1
7866,0
7766,1
100,1
192,0
7782,0
7815,1
7293,0
7816,1
7817,0
7292,0
7291,0
7290,1
7818,1
7819,1
7820,0
7289,0
7813,1
95,1
7808,0
7809,0
7810,1
7795,0
7811,1
7283,1
7294,1
7276,0
97,0
98,1
7776,1
7777,1
7778,1
7779,0
7780,1
7781,0
7413,1
122,1
7664,1
7178,0
7257,1
215,0
7177,1
7182,1
7261,1
7254,0
7186,1
7255,1
7184,1
7183,1
7253,1
7251,0
7262,0
7270,0
214,0
7271,0
7272,1
195,0
194,1
7273,1
7163,1
228,0
196,0
7135,0
7134,0
198,1
7264,1
229,0
7266,0
199,1
7179,0
7131,1
7259,0
7167,1
217,0
7166,1
7189,0
7191,1
7198,0
7190,0
7210,1
7188,1
213,1
7211,0
7212,0
7213,0
7214,1
7197,1
210,0
7208,1
7195,1
212,1
7194,1
211,1
7205,1
7193,0
7206,1
7207,0
7204,1
7229,1
200,1
7180,1
7132,1
7267,0
7665,0
7125,1
230,0
7243,1
231,1
7129,1
7274,1
225,1
7151,1
7128,1
227,1
7157,1
224,0
7155,1
7153,1
222,1
7149,1
226,0
7154,1
7145,0
7146,1
223,0
7147,0
7158,0
7148,1
7150,0
1,0
7159,0
221,0
7161,0
7162,0
7244,1
7126,1
7268,1
202,0
7269,0
7130,1
7250,1
7249,1
204,1
7234,1
7235,1
7236,0
7138,0
7237,0
203,1
7239,0
7240,1
7233,0
7232,1
208,0
7230,1
207,1
7143,0
7142,1
7141,0
7242,1
7140,1
205,1
7127,0
201,0
232,0
7247,1
7248,1
7168,0
7169,1
7171,1
7745,0
7738,0
7740,1
7741,1
109,1
7742,0
7750,1
7351,0
7743,1
7348,1
166,0
106,0
7347,0
103,1
7341,0
7761,0
7343,0
7762,1
170,1
171,1
7759,0
7752,1
7753,0
7755,1
7757,0
7751,1
169,0
104,1
7724,1
112,0
7737,1
7746,0
7202,1
167,1
7418,1
7666,0
7423,1
119,0
7686,0
7422,1
7687,1
7688,0
118,1
7421,0
7420,1
7684,0
7683,0
7682,1
7419,1
7674,0
7382,1
7675,1
7678,1
168,0
7679,1
7344,0
7680,0
7681,1
7677,1
7720,1
108,0
7345,0
107,1
7725,1
7726,1
7372,0
111,1
7733,1
110,1
7353,1
7435,0
7364,0
7363,1
7220,1
7362,1
7361,1
7216,0
7217,1
7175,1
7174,1
